ID,Fecha de Nacimiento,Edad,Estado Civil,Género,Numero de Hijos,Departamento,Posición,Pos-género,Salario Base Anual,C. desplazamiento,Horas Extras,€/h xtra,C. Objetivos,Salario total anual,Fecha de Contratación,Antigüedad,Antigüedad Binner,H.FormaciónXantigüedad,Rotaciones,Horas absentismo último año,Nivel de estudios,Teletrabajo,Performace,Engagement,Int.teletrabajo,Int.Nivel de estudios,Int. Posición-Gen,Int.Departamento,Int.Género,Int.Estado Civil
2906,2007-03-04,21,Soltero,Hombre,1,Producción,Operario,Comercial,17000,969,43,427,743,20095.95,2014-07-29,7,6-8,93.6,1,5,FP Superior,NO,69.9,2.7,1,1,9,9,1,0
2913,1992-07-25,41,Soltero,Hombre,2,Soporte y Mantenimiento,Manager,Operario,25000,1218,36,363,1555,29543.85,2019-03-13,2,<2,84.8,1,4,Máster,NO,14,0.3,1,3,11,8,1,0
2918,1991-12-23,34,Soltero,Hombre,0,Compras,Manager,Técnico de Soporte,28000,1883,35,355,0,31749.9,2011-12-21,9,>8,38.9,1,10,FP Superior,NO,38.1,1.1,1,1,10,6,1,0
2919,1990-06-02,34,Casado,Hombre,0,Producción,Operario,Técnico de Soporte,28000,1985,34,338,0,31839.15,2010-01-14,11,>8,23.2,1,9,Máster,SI,15.5,2.4,0,3,10,9,1,1
2922,1987-10-23,37,Soltero,Hombre,0,Producción,Operario,Comercial,17000,963,46,460,528,19898.55,2011-04-22,10,>8,22.2,1,4,Grado,NO,25.9,4.5,1,2,9,9,1,0
2925,1974-10-07,59,Soltero,Hombre,0,Soporte y Mantenimiento,IT Soporte Interno,Técnico Nivel C,17000,0,32,583,0,18462.15,2019-09-24,2,<2,83.9,1,3,Máster,NO,20.6,1.7,1,3,8,8,1,0
2929,1995-02-05,29,Soltero,Hombre,0,Compras,Manager,Comercial,17000,960,37,372,1909,21254.1,2009-12-01,11,>8,21.2,0,3,Grado,NO,23,0.9,1,2,9,6,1,0
2932,2010-01-06,32,Casado,Hombre,4,Comercial,Operario,Manager,18000,0,29,0,0,18900,2019-10-15,2,<2,68.7,0,1,Grado,NO,56.2,0.9,1,2,12,7,1,1
2932,1999-03-26,32,Casado,Hombre,4,Comercial,Operario,Manager,18000,0,29,0,0,18900,2009-01-01,12,>8,26.8,1,4,Grado,NO,56,1,1,2,12,7,1,1
2933,1975-01-30,52,Divorciado,Hombre,0,Producción,Manager,Operario,25000,1292,31,308,1472,29474.55,2012-12-29,8,>8,20.8,2,1,Máster,NO,37.8,1.7,1,3,11,9,1,2
2942,1965-02-27,63,Divorciado,Hombre,0,Comercial,Comercial,Técnico Nivel C,17000,0,32,577,0,18455.85,2014-08-18,7,6-8,115.5,4,4,FP Superior,SI,68.9,0.9,0,1,8,7,1,2
2943,1968-11-01,59,Casado,Hombre,1,Comercial,Comercial,Técnico Nivel A,28000,1400,25,380,0,31267.95,2013-07-28,8,>8,36.6,3,0,Máster,NO,63.5,0.1,1,3,4,7,1,1
2944,1969-04-27,63,Soltero,Hombre,0,Comercial,Comercial,Ingeniero I+D,45000,0,28,922,0,48218.1,2018-09-16,3,2-4,43.8,2,0,Grado,NO,80.5,0.3,1,2,0,7,1,0
2948,2006-09-09,30,Soltero,Hombre,1,Comercial,Comercial,Manager,18000,0,30,0,0,18900,2014-10-31,7,6-8,100.3,0,2,Máster,NO,62.4,0.6,1,3,12,7,1,0
2948,2003-07-03,30,Soltero,Hombre,1,Comercial,Comercial,Manager,18000,0,30,0,0,18900,2011-08-24,10,>8,34.2,0,0,Máster,NO,74.4,1,1,3,12,7,1,0
2954,1992-05-05,38,Soltero,Hombre,0,Producción,Administrativo,Técnico Nivel A,28000,1339,27,404,0,31230.15,2016-08-17,5,4-6,42.9,0,1,Grado,NO,51,5.4,1,2,4,9,1,0
2956,1999-02-26,30,Casado,Hombre,0,Comercial,Operario,Manager,18000,0,26,0,0,18900,2008-05-31,13,>8,31.6,0,3,FP Superior,NO,81.8,1,1,1,12,7,1,1
2956,2007-04-18,30,Casado,Hombre,0,Comercial,Operario,Manager,18000,0,26,0,0,18900,2016-07-21,5,4-6,30.2,1,3,FP Superior,NO,62.7,1.3,1,1,12,7,1,1
2959,1978-04-24,52,Soltero,Hombre,2,Producción,Operario,Técnico Nivel B,31000,1493,34,512,0,34655.25,2016-02-10,5,4-6,37,2,3,Máster,NO,46.7,4.4,1,3,6,9,1,0
2960,2004-06-01,35,Casado,Hombre,1,Comercial,Comercial,Manager,18000,0,27,0,0,18900,2013-05-05,8,>8,39.9,1,0,Grado,NO,56.7,1.1,1,2,12,7,1,1
2960,2009-01-26,35,Casado,Hombre,1,Comercial,Comercial,Manager,18000,0,27,0,0,18900,2017-12-30,3,2-4,52.3,1,3,Grado,NO,63.6,0.7,1,2,12,7,1,1
2963,1968-11-17,60,Casado,Hombre,1,Dirección,Manager,Ingeniero I+D,45000,0,32,1068,0,48371.4,2014-08-10,7,6-8,101.7,2,1,Máster,NO,73.9,1.4,1,3,0,0,1,1
2964,1990-06-03,40,Soltero,Hombre,0,Soporte y Mantenimiento,Técnico de Soporte,Técnico Nivel A,28000,1397,30,445,0,31335.15,2016-02-23,5,4-6,45.5,0,1,Máster,NO,42.7,2.7,1,3,4,8,1,0
2968,1991-07-30,32,Casado,Hombre,2,Compras,Técnico Nivel C,Técnico Nivel C,17000,0,25,454,0,18326.7,2009-05-04,12,>8,28,1,4,Máster,SI,68.6,0.2,0,3,8,6,1,1
2969,1971-09-21,52,Soltero,Hombre,0,Recursos Humanos,Técnico Nivel B,Operario,25000,1281,36,359,2957,31076.85,2009-08-14,12,>8,28,2,2,Grado,NO,55.3,2.4,1,2,11,3,1,0
2972,1968-12-07,53,Casado,Hombre,1,Comercial,Comercial,Técnico Nivel C,17000,0,31,550,0,18427.5,2008-01-03,13,>8,22.9,3,5,Máster,NO,86.1,0.3,1,3,8,7,1,1
2974,2000-07-10,26,Soltero,Hombre,1,Producción,Operario,Operario,25000,1278,37,366,2345,30438.45,2012-11-13,8,>8,22.8,1,3,Grado,NO,67.4,3.5,1,2,11,9,1,0
2978,1958-01-03,63,Casado,Hombre,0,Comercial,Comercial,IT Soporte Interno,16000,0,28,283,0,17097.15,2007-05-18,14,>8,23,0,2,Máster,NO,64,0.4,1,3,5,7,1,1
2979,1964-12-02,60,Soltero,Hombre,0,Compras,Director,Comercial,17000,965,42,418,1721,21109.2,2011-05-04,10,>8,28.1,1,1,Grado,NO,34.2,2.3,1,2,9,6,1,0
2987,1991-05-23,37,Soltero,Hombre,0,Producción,Técnico Nivel B,Operario,25000,1214,28,279,416,28254.45,2014-10-02,7,6-8,95.4,2,1,Grado,NO,65.5,3.1,1,2,11,9,1,0
2989,2009-09-10,21,Soltero,Hombre,1,Soporte y Mantenimiento,Técnico de Soporte,Técnico Nivel A,28000,1340,29,430,0,31258.5,2016-05-25,5,4-6,43.1,2,1,Grado,NO,12.4,3,1,2,4,8,1,0
2991,2000-04-11,32,Soltero,Hombre,1,Soporte y Mantenimiento,IT Soporte Interno,Técnico de Soporte,28000,1539,25,253,0,31281.6,2018-03-04,3,2-4,50.8,1,8,Máster,SI,46.4,1.4,0,3,10,8,1,0
2994,1987-03-02,46,Viudo,Hombre,1,Producción,Manager,Administrativo,17000,0,40,399,0,18268.95,2019-01-22,2,<2,77.5,0,1,FP Superior,SI,18.2,4,0,1,7,9,1,3
2995,1983-03-10,38,Soltero,Hombre,0,Soporte y Mantenimiento,Técnico de Soporte,Comercial,17000,985,43,434,955,20341.65,2007-05-10,14,>8,39.6,1,5,FP Superior,NO,14.4,1,1,1,9,8,1,0
2999,1975-05-26,46,Soltero,Hombre,0,Producción,Operario,Ingeniero I+D,45000,0,33,1096,0,48400.8,2007-05-12,14,>8,29.7,2,0,FP Superior,NO,53,2.7,1,1,0,9,1,0
3002,1966-10-09,61,Soltero,Hombre,1,IT,Técnico Nivel C,Técnico Nivel B,31000,1477,36,536,0,34663.65,2014-04-28,7,6-8,118.5,0,1,Máster,NO,32.7,2.3,1,3,6,4,1,0
3004,2000-08-19,21,Soltero,Hombre,0,Producción,Operario,Técnico Nivel A,28000,1400,30,446,0,31338.3,2007-11-19,13,>8,32.5,2,1,Grado,NO,23,3.2,1,2,4,9,1,0
3005,1983-02-04,49,Viudo,Hombre,1,Soporte y Mantenimiento,Técnico de Soporte,Operario,25000,1271,39,393,1655,29734.95,2018-02-01,3,2-4,40.9,1,3,Máster,NO,37.4,1.2,1,3,11,8,1,3
3006,1969-01-12,54,Casado,Hombre,0,Producción,Operario,Administrativo,17000,0,35,350,0,18217.5,2009-08-05,12,>8,22.6,1,1,Máster,NO,35.7,4,1,3,7,9,1,1
3007,1967-12-15,54,Casado,Hombre,1,Compras,Manager,Comercial,17000,987,33,328,1765,21082.95,2007-07-23,14,>8,24.7,0,3,FP Superior,NO,21.4,1.3,1,1,9,6,1,1
3008,2005-12-16,22,Soltero,Hombre,0,Soporte y Mantenimiento,Técnico de Soporte,Técnico Nivel C,17000,0,34,604,0,18484.2,2014-03-09,7,6-8,94.1,3,5,FP Superior,SI,70,0.1,0,1,8,8,1,0
3009,1972-09-24,61,Casado,Hombre,0,Compras,Manager,Técnico Nivel C,17000,0,27,491,0,18365.55,2019-09-11,2,<2,63.4,3,2,FP Medio,NO,37.3,1.4,1,0,8,6,1,1
3010,1991-08-13,41,Soltero,Hombre,0,Producción,Operario,Técnico Nivel A,28000,1302,25,379,0,31164,2018-11-01,2,<2,83,1,0,Máster,NO,52.8,3.9,1,3,4,9,1,0
3012,1991-10-18,34,Soltero,Hombre,0,Soporte y Mantenimiento,Técnico de Soporte,Operario,25000,1215,29,293,1234,29129.1,2011-08-08,10,>8,30,1,1,Grado,NO,47,0.7,1,2,11,8,1,0
3014,1977-11-14,49,Soltero,Hombre,1,Soporte y Mantenimiento,Técnico de Soporte,Técnico Nivel B,31000,1447,33,497,0,34591.2,2012-10-14,9,>8,33.4,0,4,Grado,NO,23.5,1.1,1,2,6,8,1,0
3016,1957-10-15,64,Casado,Hombre,2,Producción,Operario,Técnico Nivel B,31000,1423,26,386,0,34448.4,2007-11-18,13,>8,29.9,1,4,Máster,NO,26.1,4.2,1,3,6,9,1,1
3017,1986-03-13,38,Soltero,Hombre,0,Producción,Operario,Técnico de Soporte,28000,1625,37,366,0,31490.55,2010-05-31,11,>8,32.3,2,4,FP Superior,NO,34.6,4.1,1,1,10,9,1,0
3020,1970-09-06,63,Casado,Hombre,1,Producción,Operario,Administrativo,17000,0,27,267,0,18130.35,2019-08-25,2,<2,67.1,0,1,Máster,SI,57,4.6,0,3,7,9,1,1
3023,1981-03-29,42,Soltero,Hombre,0,Compras,Manager,Operario,25000,1260,38,379,1284,29320.2,2009-04-16,12,>8,27.2,2,1,Máster,NO,13.3,2.4,1,3,11,6,1,0
3026,1995-06-15,32,Soltero,Hombre,2,Producción,Técnico Nivel B,Técnico Nivel B,31000,1435,31,470,0,34550.25,2013-11-15,7,6-8,88.9,2,2,Grado,NO,33.4,3,1,2,6,9,1,0
3027,1971-05-31,52,Casado,Hombre,0,Dirección,Manager,Técnico Nivel B,31000,1434,37,558,0,34641.6,2009-11-23,11,>8,36.7,2,5,FP Superior,NO,20.6,0.2,1,1,6,0,1,1
3028,1983-02-18,50,Casado,Hombre,2,IT,Técnico de Soporte,Comercial,17000,983,39,388,610,19930.05,2019-07-09,2,<2,80.8,0,5,FP Superior,NO,15.1,1.5,1,1,9,4,1,1
3032,2003-02-15,28,Soltero,Hombre,0,Producción,Técnico Nivel B,Técnico Nivel C,17000,0,45,804,0,18694.2,2017-02-03,4,2-4,73.1,2,0,FP Superior,NO,36.2,4.1,1,1,8,9,1,0
3038,1967-03-24,60,Divorciado,Hombre,0,Soporte y Mantenimiento,Técnico de Soporte,Comercial,17000,975,47,467,1212,20636.7,2013-08-24,8,>8,25.4,0,0,FP Superior,NO,12.9,3.1,1,1,9,8,1,2
3041,2001-07-04,25,Soltero,Hombre,1,Administración y Finanzas,Administrativo,Técnico Nivel A,28000,1372,26,384,0,31243.8,2012-03-09,9,>8,25,2,1,Máster,NO,49.2,1.1,1,3,4,5,1,0
3043,1970-01-09,53,Casado,Hombre,3,Producción,Manager,Técnico Nivel C,17000,0,45,819,0,18709.95,2009-06-17,12,>8,24.3,3,0,Máster,NO,32.5,3.4,1,3,8,9,1,1
3044,1977-03-31,52,Soltero,Hombre,0,Marketing,Técnico Nivel B,Operario,25000,1292,33,326,437,28407.75,2015-09-05,6,4-6,28.4,0,0,Máster,NO,38.3,2.6,1,3,11,1,1,0
3045,1996-10-17,29,Soltero,Hombre,0,Producción,Técnico Nivel C,Operario,25000,1218,39,387,1026,29012.55,2012-02-06,9,>8,23.4,1,1,Máster,NO,23.5,4.2,1,3,11,9,1,0
3047,1971-09-25,54,Casado,Hombre,0,Investigación y Desarrollo,Técnico I+D,Técnico Nivel B,31000,1454,37,555,0,34660.5,2011-07-16,10,>8,26.7,0,5,Grado,NO,32,1.1,1,2,6,2,1,1
3048,1973-11-18,52,Casado,Hombre,1,Producción,Operario,Operario,25000,1279,38,376,325,28329,2011-11-07,9,>8,32.5,1,1,Grado,NO,35.2,4.4,1,2,11,9,1,1
3052,2001-08-15,26,Soltero,Hombre,0,Producción,Operario,Técnico Nivel A,28000,1323,26,390,0,31197.6,2013-05-30,8,>8,27.1,2,0,Máster,NO,35.1,3.6,1,3,4,9,1,0
3055,1975-12-12,57,Casado,Hombre,0,Producción,Manager,Administrativo,17000,0,28,282,0,18146.1,2018-08-07,3,2-4,68,1,2,Grado,NO,17.7,2.7,1,2,7,9,1,1
3058,2001-05-21,26,Soltero,Hombre,0,Producción,Operario,Comercial,17000,996,43,428,490,19858.65,2013-04-08,8,>8,36.9,1,2,Grado,NO,21.2,3.8,1,2,9,9,1,0
3060,1996-01-05,32,Casado,Hombre,1,Compras,Técnico Nivel B,Operario,25000,1268,36,363,1365,29395.8,2014-01-25,7,6-8,86.6,1,2,Grado,NO,74,1.2,1,2,11,6,1,1
3074,1972-10-08,49,Soltero,Hombre,0,Comercial,Comercial,IT Soporte Interno,16000,0,30,297,0,17111.85,2007-10-13,14,>8,24.9,1,3,Máster,NO,59.1,1.2,1,3,5,7,1,0
3075,2001-12-01,24,Soltero,Hombre,0,Soporte y Mantenimiento,IT Soporte Interno,Comercial,17000,962,33,334,1142,20409.9,2012-03-27,9,>8,21.3,1,1,Grado,NO,65.4,1,1,2,9,8,1,0
3076,2007-04-20,21,Soltero,Hombre,0,Compras,Gerente,Técnico Nivel A,28000,1379,27,404,0,31272.15,2014-08-12,7,6-8,92.4,0,1,Máster,NO,72.6,0.5,1,3,4,6,1,0
3077,1966-02-03,64,Casado,Hombre,1,Comercial,Comercial,Técnico Nivel A,28000,1375,30,447,0,31313.1,2016-02-22,5,4-6,42.1,1,1,Máster,NO,64.7,1.8,1,3,4,7,1,1
3079,1994-08-15,35,Soltero,Hombre,0,IT,Técnico de Soporte,Técnico Nivel C,17000,0,45,807,0,18697.35,2015-12-01,5,4-6,52.3,1,3,Máster,SI,40.7,2.5,0,3,8,4,1,0
3085,1993-06-27,35,Soltero,Hombre,0,Comercial,Gerente,Técnico de Soporte,28000,1418,33,327,0,31232.25,2014-08-30,7,6-8,128.2,1,0,Máster,NO,65.7,2.5,1,3,10,7,1,0
3087,1984-10-10,43,Soltero,Hombre,0,Soporte y Mantenimiento,IT Soporte Interno,Técnico Nivel C,17000,0,44,788,0,18677.4,2013-10-24,8,>8,26.1,1,5,FP Superior,NO,15,1.1,1,1,8,8,1,0
3089,1972-06-03,58,Divorciado,Hombre,1,Producción,Operario,Operario,25000,1240,26,259,2965,30936.15,2015-12-31,5,4-6,54.1,1,3,Grado,NO,26.8,2.9,1,2,11,9,1,2
3092,2000-03-05,29,Soltero,Hombre,1,Producción,Operario,Operario,25000,1291,34,337,1862,29914.5,2015-01-31,6,4-6,48.2,2,0,Máster,NO,23.5,4.6,1,3,11,9,1,0
3093,1973-08-25,57,Soltero,Hombre,0,Dirección,Manager,Operario,25000,1289,27,268,1391,29345.4,2016-10-25,5,4-6,20.1,2,4,Grado,NO,44.8,1.1,1,2,11,0,1,0
3096,1985-04-03,44,Soltero,Hombre,0,Comercial,Manager,Técnico Nivel C,17000,0,39,703,0,18588.15,2015-06-19,6,4-6,47.8,2,4,FP Superior,SI,54.5,1.3,0,1,8,7,1,0
3097,1982-09-01,46,Divorciado,Hombre,5,Comercial,Técnico Nivel C,Técnico Nivel B,31000,1444,32,477,0,34567.05,2015-01-12,6,4-6,53.7,1,5,Grado,NO,59.2,0.4,1,2,6,7,1,2
3098,1975-04-20,48,Casado,Hombre,2,Comercial,Manager,Operario,25000,1297,35,353,2813,30936.15,2009-01-08,12,>8,34.2,1,3,Máster,NO,57.3,1.9,1,3,11,7,1,1
3100,1998-02-21,31,Soltero,Hombre,0,Soporte y Mantenimiento,Técnico de Soporte,Técnico Nivel C,17000,0,42,749,0,18636.45,2014-11-21,6,4-6,54.5,4,0,FP Superior,NO,20.3,2.9,1,1,8,8,1,0
3102,1978-07-27,49,Soltero,Hombre,1,Comercial,Manager,Comercial,17000,998,42,421,1948,21385.35,2013-03-30,8,>8,36.2,0,4,Grado,NO,65,2.1,1,2,9,7,1,0
3108,1985-10-15,46,Casado,Hombre,3,Soporte y Mantenimiento,Técnico de Soporte,Comercial,17000,982,48,475,1922,21399,2018-04-09,3,2-4,64.4,0,5,Grado,NO,28.4,2.9,1,2,9,8,1,1
3109,1979-12-12,53,Soltero,Hombre,0,Producción,Operario,Operario,25000,1254,31,314,2205,30211.65,2019-04-12,2,<2,72.7,1,1,Grado,NO,49.3,2,1,2,11,9,1,0
3113,1997-07-10,27,Soltero,Hombre,0,Soporte y Mantenimiento,IT Soporte Interno,Operario,25000,1279,33,334,2565,30636.9,2010-11-11,10,>8,31.1,0,2,Grado,NO,55.3,0.1,1,2,11,8,1,0
3115,2001-06-08,26,Soltero,Hombre,1,Soporte y Mantenimiento,Técnico de Soporte,Comercial,17000,1000,41,409,1192,20581.05,2013-03-28,8,>8,34.8,0,4,FP Superior,NO,39.1,1.2,1,1,9,8,1,0
3117,1974-11-11,57,Soltero,Hombre,1,Producción,Operario,Técnico Nivel A,28000,1350,28,417,0,31254.3,2017-11-04,3,2-4,74.9,2,0,Grado,NO,17.4,3.1,1,2,4,9,1,0
3118,1974-06-02,55,Casado,Hombre,0,Soporte y Mantenimiento,Técnico de Soporte,Técnico Nivel B,31000,1427,28,423,0,34491.45,2015-09-24,6,4-6,54,2,4,Máster,NO,13.2,2.1,1,3,6,8,1,1
3122,1991-07-13,41,Casado,Hombre,0,Soporte y Mantenimiento,IT Soporte Interno,Técnico Nivel B,31000,1471,33,502,0,34621.65,2018-04-28,3,2-4,56.3,3,1,FP Superior,NO,74,1.8,1,1,6,8,1,1
3123,1970-10-28,57,Viudo,Hombre,1,Comercial,Manager,Técnico Nivel B,31000,1402,26,385,0,34426.35,2013-08-04,8,>8,27.4,1,1,Máster,NO,69.3,1.9,1,3,6,7,1,3
3124,1968-12-12,55,Casado,Hombre,0,Producción,Manager,Técnico Nivel C,17000,0,31,550,0,18427.5,2010-01-20,11,>8,23.9,4,5,Máster,NO,41.6,1.4,1,3,8,9,1,1
3130,2001-12-04,24,Soltero,Hombre,0,Comercial,Comercial,Técnico de Soporte,28000,1702,28,280,0,31481.1,2011-11-17,9,>8,30.7,2,4,FP Superior,SI,72,1.5,0,1,10,7,1,0
3132,1982-03-20,45,Soltero,Hombre,2,Compras,Manager,Comercial,17000,966,38,378,1033,20346.9,2013-09-29,8,>8,35.4,0,0,FP Superior,NO,44.9,1.2,1,1,9,6,1,0
3136,1988-03-15,45,Soltero,Hombre,1,Producción,Operario,Técnico Nivel B,31000,1441,38,572,0,34663.65,2019-01-09,2,<2,82.8,1,2,Máster,NO,41.9,3.2,1,3,6,9,1,0
3138,1990-07-29,31,Soltero,Hombre,0,Soporte y Mantenimiento,Manager,Técnico de Soporte,28000,1574,36,360,0,31430.7,2007-08-04,14,>8,32,1,4,FP Superior,NO,48,1.6,1,1,10,8,1,0
3141,1973-07-24,59,Casado,Hombre,1,Soporte y Mantenimiento,Técnico de Soporte,Operario,25000,1271,26,259,2436,30414.3,2018-03-03,3,2-4,65.7,2,4,Grado,NO,44,0.9,1,2,11,8,1,1
3143,1964-11-18,59,Casado,Hombre,4,Producción,Operario,Técnico Nivel B,31000,1424,27,404,0,34469.4,2009-07-12,12,>8,35.3,0,2,Máster,NO,12.4,2.1,1,3,6,9,1,1
3146,1975-12-26,52,Soltero,Hombre,0,Administración y Finanzas,Administrativo,Técnico Nivel B,31000,1429,25,381,0,34450.5,2014-04-05,7,6-8,110.4,1,1,Máster,NO,16.8,2.2,1,3,6,5,1,0
3147,1995-08-08,30,Soltero,Hombre,1,Investigación y Desarrollo,Manager,Comercial,17000,963,27,267,1689,20913.9,2012-02-01,9,>8,34.6,0,2,FP Superior,NO,42.2,0.9,1,1,9,2,1,0
3150,1967-03-04,60,Divorciado,Hombre,1,Producción,Operario,Comercial,17000,989,46,461,1285,20721.75,2012-10-10,9,>8,24.6,0,0,Grado,NO,42.7,3.1,1,2,9,9,1,2
3152,1990-03-16,32,Soltero,Hombre,2,Producción,Operario,Operario,25000,1261,27,272,972,28880.25,2007-12-03,13,>8,21.7,1,3,Grado,NO,30,1.6,1,2,11,9,1,0
3153,1963-09-23,59,Casado,Hombre,1,Recursos Humanos,Técnico Nivel A,Técnico de Soporte,28000,1556,36,357,0,31408.65,2008-08-09,13,>8,20.1,1,5,Grado,NO,37.2,1,1,2,10,3,1,1
3157,2003-01-18,25,Soltero,Hombre,0,Investigación y Desarrollo,Manager,Técnico Nivel A,28000,1382,26,388,0,31258.5,2014-05-07,7,6-8,101.5,2,1,Grado,NO,45.9,1.7,1,2,4,2,1,0
3161,2003-10-29,33,Soltero,Hombre,2,IT,Técnico de Soporte,Manager,18000,0,26,0,0,18900,2011-11-28,9,>8,23.9,1,1,FP Superior,NO,41.3,0.7,1,1,12,4,1,0
3161,2005-07-05,33,Soltero,Hombre,2,IT,Técnico de Soporte,Manager,18000,0,26,0,0,18900,2013-08-04,8,>8,24.8,0,3,FP Superior,NO,46.8,1.2,1,1,12,4,1,0
3163,1978-05-21,51,Soltero,Hombre,2,Producción,Operario,Administrativo,17000,0,32,319,0,18184.95,2015-03-19,6,4-6,44.5,1,1,FP Superior,SI,62.7,4.6,0,1,7,9,1,0
3164,2005-02-25,21,Soltero,Hombre,0,Producción,Gerente,Técnico Nivel C,17000,0,36,653,0,18535.65,2011-11-27,9,>8,36.2,3,4,FP Superior,NO,14.6,3.5,1,1,8,9,1,0
3169,1975-01-12,57,Casado,Hombre,1,Investigación y Desarrollo,Técnico I+D,Técnico Nivel B,31000,1488,37,560,0,34700.4,2017-12-15,3,2-4,40.2,2,1,Máster,NO,44.1,1.6,1,3,6,2,1,1
3175,1995-03-14,31,Casado,Hombre,1,Producción,Operario,Técnico Nivel B,31000,1430,30,451,0,34525.05,2012-10-04,9,>8,29.5,0,4,Máster,NO,45.5,3.5,1,3,6,9,1,1
3177,1989-02-21,36,Casado,Hombre,0,Soporte y Mantenimiento,Técnico de Soporte,Comercial,17000,979,25,251,952,20140.05,2011-08-03,10,>8,36.9,0,5,FP Superior,NO,39.1,0.9,1,1,9,8,1,1
3178,1969-09-11,57,Viudo,Hombre,0,Producción,Operario,Comercial,17000,964,40,395,1667,21027.3,2012-04-23,9,>8,27.5,0,3,Grado,NO,65.1,4.2,1,2,9,9,1,3
3180,1999-05-04,29,Soltero,Hombre,0,Producción,Manager,Comercial,17000,972,37,374,590,19882.8,2014-04-27,7,6-8,107,0,2,Grado,NO,44.2,3,1,2,9,9,1,0
3181,1974-05-14,53,Soltero,Hombre,0,Producción,Operario,Administrativo,17000,0,36,361,0,18229.05,2013-04-13,8,>8,37.4,0,1,Grado,NO,77.8,3.4,1,2,7,9,1,0
3185,1973-08-12,54,Soltero,Hombre,1,Producción,Operario,Técnico Nivel A,28000,1385,25,375,0,31249.05,2014-02-03,7,6-8,133.4,2,1,Máster,NO,21.9,2.5,1,3,4,9,1,0
3187,1996-03-18,30,Soltero,Hombre,0,Producción,Operario,Comercial,17000,989,47,469,1501,20956.95,2012-10-09,9,>8,38.7,1,1,Grado,NO,42.5,5.6,1,2,9,9,1,0
3194,1979-08-18,46,Casado,Hombre,0,Administración y Finanzas,Administrativo,IT Soporte Interno,16000,0,31,310,0,17125.5,2011-09-26,10,>8,21.3,0,7,Máster,NO,43.1,0.2,1,3,5,5,1,1
3195,1999-01-28,34,Casado,Hombre,1,Producción,Operario,Técnico Nivel A,28000,1330,28,422,0,31238.55,2019-08-12,2,<2,61.1,1,0,Grado,NO,47.5,3.8,1,2,4,9,1,1
3196,2011-04-13,21,Soltero,Hombre,2,Administración y Finanzas,Administrativo,Técnico Nivel A,28000,1332,25,379,0,31196.55,2018-08-21,3,2-4,53.3,3,0,Máster,NO,31.3,0,1,3,4,5,1,0
3198,1986-08-07,42,Soltero,Hombre,1,Dirección,Manager,Técnico de Soporte,28000,1081,39,389,0,30943.5,2014-03-13,7,6-8,99.6,2,7,FP Superior,NO,37.7,0.4,1,1,10,0,1,0
3199,1978-12-26,53,Divorciado,Hombre,1,Soporte y Mantenimiento,Manager,Operario,25000,1207,33,328,2030,29993.25,2018-07-04,3,2-4,41.2,1,5,Grado,NO,45.9,1,1,2,11,8,1,2
3200,1979-05-19,52,Casado,Hombre,0,IT,Técnico Nivel C,Técnico de Soporte,28000,1889,26,265,0,31661.7,2017-05-30,4,2-4,46.4,1,1,Máster,SI,25,1.8,0,3,10,4,1,1
3204,1977-03-23,53,Casado,Hombre,1,Producción,Operario,Administrativo,17000,0,39,389,0,18258.45,2016-01-10,5,4-6,30,0,1,Grado,NO,41,2.8,1,2,7,9,1,1
3207,2001-07-17,32,Soltero,Hombre,0,Comercial,Comercial,Comercial,17000,982,41,413,1837,21243.6,2019-11-08,1,<2,86,0,3,FP Superior,NO,61.8,0.9,1,1,9,7,1,0
3210,1977-06-19,57,Casado,Hombre,1,Compras,Administrativo,Ingeniero I+D,45000,0,36,1173,0,48481.65,2020-02-02,1,<2,65.1,1,1,FP Superior,NO,54.9,1.4,1,1,0,6,1,1
3212,2003-06-26,27,Soltero,Hombre,0,Compras,Técnico Nivel C,Operario,25000,1244,29,288,2100,30062.55,2017-01-17,4,2-4,46.9,0,1,Máster,NO,37.5,1.4,1,3,11,6,1,0
3215,2004-07-18,28,Soltero,Hombre,0,Soporte y Mantenimiento,Técnico de Soporte,Operario,25000,1263,36,357,1242,29255.1,2018-09-10,3,2-4,44.8,0,1,Grado,NO,18.9,1.9,1,2,11,8,1,0
3216,2003-07-25,32,Soltero,Hombre,1,IT,Administrativo,Manager,18000,0,25,0,0,18900,2015-05-03,6,4-6,54.7,0,1,FP Superior,NO,67.6,2.3,1,1,12,4,1,0
3216,2001-08-22,32,Soltero,Hombre,1,IT,Administrativo,Manager,18000,0,25,0,0,18900,2013-05-31,8,>8,26,0,3,Grado,NO,20.6,0.3,1,2,12,4,1,0
3218,1990-10-09,34,Soltero,Hombre,0,Producción,Operario,Técnico de Soporte,28000,1605,37,366,0,31468.5,2011-04-30,10,>8,21.5,1,7,FP Superior,NO,38.7,3.7,1,1,10,9,1,0
3219,1965-05-07,60,Casado,Hombre,1,Administración y Finanzas,Administrativo,Administrativo,17000,0,32,321,0,18187.05,2011-08-26,10,>8,24.6,1,1,Grado,SI,34.1,1.9,0,2,7,5,1,1
3225,1981-08-02,44,Casado,Hombre,5,Compras,Técnico Nivel B,Técnico Nivel B,31000,1479,38,574,0,34705.65,2011-09-22,10,>8,22.5,1,5,Máster,NO,31.2,1.9,1,3,6,6,1,1
